Mon May  5 10:06:03 -10 2025 | GPU:  | CPU: CPU usage: 2.94% user, 8.82% sys, 88.23% idle 
Mon May  5 10:06:14 -10 2025 | GPU:  | CPU: CPU usage: 2.19% user, 9.15% sys, 88.64% idle 
Mon May  5 10:06:24 -10 2025 | GPU:  | CPU: CPU usage: 5.10% user, 9.85% sys, 85.3% idle 
Mon May  5 10:06:35 -10 2025 | GPU:  | CPU: CPU usage: 3.71% user, 10.78% sys, 85.50% idle 
Mon May  5 10:06:45 -10 2025 | GPU:  | CPU: CPU usage: 3.38% user, 9.74% sys, 86.86% idle 
Mon May  5 10:06:56 -10 2025 | GPU:  | CPU: CPU usage: 3.31% user, 9.95% sys, 86.72% idle 
Mon May  5 10:07:06 -10 2025 | GPU:  | CPU: CPU usage: 3.29% user, 8.64% sys, 88.6% idle 
Mon May  5 10:07:17 -10 2025 | GPU:  | CPU: CPU usage: 1.67% user, 9.62% sys, 88.70% idle 
Mon May  5 10:07:27 -10 2025 | GPU:  | CPU: CPU usage: 2.9% user, 9.62% sys, 88.28% idle 
Mon May  5 10:07:38 -10 2025 | GPU:  | CPU: CPU usage: 2.7% user, 9.54% sys, 88.38% idle 
Mon May  5 10:07:48 -10 2025 | GPU:  | CPU: CPU usage: 3.96% user, 11.90% sys, 84.12% idle 
Mon May  5 10:07:59 -10 2025 | GPU:  | CPU: CPU usage: 1.95% user, 8.98% sys, 89.6% idle 
Mon May  5 10:08:10 -10 2025 | GPU:  | CPU: CPU usage: 2.55% user, 9.48% sys, 87.95% idle 
Mon May  5 10:08:20 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 8.82% sys, 89.33% idle 
Mon May  5 10:08:31 -10 2025 | GPU:  | CPU: CPU usage: 2.57% user, 9.19% sys, 88.23% idle 
Mon May  5 10:08:41 -10 2025 | GPU:  | CPU: CPU usage: 1.81% user, 9.45% sys, 88.72% idle 
Mon May  5 10:08:52 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 9.19% sys, 88.97% idle 
Mon May  5 10:09:02 -10 2025 | GPU:  | CPU: CPU usage: 2.60% user, 9.29% sys, 88.10% idle 
Mon May  5 10:09:13 -10 2025 | GPU:  | CPU: CPU usage: 1.46% user, 8.79% sys, 89.74% idle 
Mon May  5 10:09:23 -10 2025 | GPU:  | CPU: CPU usage: 2.17% user, 9.5% sys, 88.76% idle 
Mon May  5 10:09:34 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 8.79% sys, 89.37% idle 
Mon May  5 10:09:45 -10 2025 | GPU:  | CPU: CPU usage: 2.19% user, 9.15% sys, 88.64% idle 
Mon May  5 10:09:55 -10 2025 | GPU:  | CPU: CPU usage: 3.28% user, 10.58% sys, 86.13% idle 
Mon May  5 10:10:06 -10 2025 | GPU:  | CPU: CPU usage: 2.59% user, 8.51% sys, 88.88% idle 
Mon May  5 10:10:16 -10 2025 | GPU:  | CPU: CPU usage: 2.57% user, 9.55% sys, 87.86% idle 
Mon May  5 10:10:27 -10 2025 | GPU:  | CPU: CPU usage: 2.18% user, 8.75% sys, 89.5% idle 
Mon May  5 10:10:37 -10 2025 | GPU:  | CPU: CPU usage: 2.61% user, 8.95% sys, 88.43% idle 
Mon May  5 10:10:48 -10 2025 | GPU:  | CPU: CPU usage: 2.19% user, 8.79% sys, 89.1% idle 
Mon May  5 10:10:58 -10 2025 | GPU:  | CPU: CPU usage: 2.21% user, 9.22% sys, 88.56% idle 
Mon May  5 10:11:09 -10 2025 | GPU:  | CPU: CPU usage: 2.18% user, 9.12% sys, 88.68% idle 
Mon May  5 10:11:20 -10 2025 | GPU:  | CPU: CPU usage: 2.55% user, 9.48% sys, 87.95% idle 
Mon May  5 10:11:30 -10 2025 | GPU:  | CPU: CPU usage: 3.69% user, 9.96% sys, 86.34% idle 
Mon May  5 10:11:41 -10 2025 | GPU:  | CPU: CPU usage: 5.92% user, 10.74% sys, 83.33% idle 
Mon May  5 10:11:51 -10 2025 | GPU:  | CPU: CPU usage: 4.9% user, 9.83% sys, 86.6% idle 
Mon May  5 10:12:02 -10 2025 | GPU:  | CPU: CPU usage: 4.6% user, 10.16% sys, 85.77% idle 
Mon May  5 10:12:12 -10 2025 | GPU:  | CPU: CPU usage: 2.92% user, 10.4% sys, 87.2% idle 
Mon May  5 10:12:23 -10 2025 | GPU:  | CPU: CPU usage: 2.50% user, 9.58% sys, 87.91% idle 
Mon May  5 10:12:33 -10 2025 | GPU:  | CPU: CPU usage: 4.81% user, 9.23% sys, 85.94% idle 
Mon May  5 10:12:44 -10 2025 | GPU:  | CPU: CPU usage: 1.98% user, 9.12% sys, 88.88% idle 
Mon May  5 10:12:54 -10 2025 | GPU:  | CPU: CPU usage: 3.42% user, 9.12% sys, 87.45% idle 
Mon May  5 10:13:05 -10 2025 | GPU:  | CPU: CPU usage: 1.81% user, 9.45% sys, 88.72% idle 
Mon May  5 10:13:15 -10 2025 | GPU:  | CPU: CPU usage: 2.21% user, 9.22% sys, 88.56% idle 
Mon May  5 10:13:26 -10 2025 | GPU:  | CPU: CPU usage: 1.47% user, 9.19% sys, 89.33% idle 
Mon May  5 10:13:37 -10 2025 | GPU:  | CPU: CPU usage: 3.32% user, 8.85% sys, 87.82% idle 
Mon May  5 10:13:47 -10 2025 | GPU:  | CPU: CPU usage: 2.21% user, 9.22% sys, 88.56% idle 
Mon May  5 10:13:58 -10 2025 | GPU:  | CPU: CPU usage: 2.55% user, 9.48% sys, 87.95% idle 
Mon May  5 10:14:08 -10 2025 | GPU:  | CPU: CPU usage: 3.27% user, 10.18% sys, 86.54% idle 
Mon May  5 10:14:19 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 9.15% sys, 89.1% idle 
Mon May  5 10:14:29 -10 2025 | GPU:  | CPU: CPU usage: 2.58% user, 8.85% sys, 88.56% idle 
Mon May  5 10:14:40 -10 2025 | GPU:  | CPU: CPU usage: 2.18% user, 8.75% sys, 89.5% idle 
Mon May  5 10:14:51 -10 2025 | GPU:  | CPU: CPU usage: 3.33% user, 10.0% sys, 86.66% idle 
Mon May  5 10:15:01 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 9.19% sys, 88.97% idle 
Mon May  5 10:15:12 -10 2025 | GPU:  | CPU: CPU usage: 2.25% user, 14.28% sys, 83.45% idle 
Mon May  5 10:15:22 -10 2025 | GPU:  | CPU: CPU usage: 2.58% user, 8.85% sys, 88.56% idle 
Mon May  5 10:15:33 -10 2025 | GPU:  | CPU: CPU usage: 1.46% user, 9.15% sys, 89.37% idle 
Mon May  5 10:15:43 -10 2025 | GPU:  | CPU: CPU usage: 4.4% user, 10.66% sys, 85.29% idle 
Mon May  5 10:15:54 -10 2025 | GPU:  | CPU: CPU usage: 3.52% user, 8.62% sys, 87.84% idle 
Mon May  5 10:16:04 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 8.82% sys, 89.33% idle 
Mon May  5 10:16:15 -10 2025 | GPU:  | CPU: CPU usage: 2.23% user, 9.32% sys, 88.43% idle 
Mon May  5 10:16:26 -10 2025 | GPU:  | CPU: CPU usage: 2.57% user, 9.19% sys, 88.23% idle 
Mon May  5 10:16:36 -10 2025 | GPU:  | CPU: CPU usage: 1.81% user, 8.72% sys, 89.45% idle 
Mon May  5 10:16:47 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 9.19% sys, 88.97% idle 
Mon May  5 10:16:57 -10 2025 | GPU:  | CPU: CPU usage: 2.65% user, 9.9% sys, 88.25% idle 
Mon May  5 10:17:08 -10 2025 | GPU:  | CPU: CPU usage: 2.22% user, 8.88% sys, 88.88% idle 
Mon May  5 10:17:18 -10 2025 | GPU:  | CPU: CPU usage: 1.81% user, 9.45% sys, 88.72% idle 
Mon May  5 10:17:29 -10 2025 | GPU:  | CPU: CPU usage: 1.46% user, 9.52% sys, 89.1% idle 
Mon May  5 10:17:39 -10 2025 | GPU:  | CPU: CPU usage: 1.47% user, 8.85% sys, 89.66% idle 
Mon May  5 10:17:50 -10 2025 | GPU:  | CPU: CPU usage: 3.64% user, 8.75% sys, 87.59% idle 
Mon May  5 10:18:01 -10 2025 | GPU:  | CPU: CPU usage: 3.38% user, 9.2% sys, 87.59% idle 
Mon May  5 10:18:11 -10 2025 | GPU:  | CPU: CPU usage: 2.45% user, 9.83% sys, 87.70% idle 
Mon May  5 10:18:22 -10 2025 | GPU:  | CPU: CPU usage: 3.79% user, 8.86% sys, 87.34% idle 
Mon May  5 10:18:32 -10 2025 | GPU:  | CPU: CPU usage: 2.98% user, 9.32% sys, 87.68% idle 
Mon May  5 10:18:43 -10 2025 | GPU:  | CPU: CPU usage: 2.22% user, 8.51% sys, 89.25% idle 
Mon May  5 10:18:53 -10 2025 | GPU:  | CPU: CPU usage: 2.89% user, 9.42% sys, 87.68% idle 
Mon May  5 10:19:04 -10 2025 | GPU:  | CPU: CPU usage: 2.18% user, 9.9% sys, 88.72% idle 
Mon May  5 10:19:14 -10 2025 | GPU:  | CPU: CPU usage: 2.21% user, 8.85% sys, 88.92% idle 
Mon May  5 10:19:25 -10 2025 | GPU:  | CPU: CPU usage: 2.23% user, 8.92% sys, 88.84% idle 
Mon May  5 10:19:36 -10 2025 | GPU:  | CPU: CPU usage: 2.22% user, 9.25% sys, 88.51% idle 
Mon May  5 10:19:46 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 9.19% sys, 88.97% idle 
Mon May  5 10:19:57 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 9.52% sys, 88.64% idle 
Mon May  5 10:20:07 -10 2025 | GPU:  | CPU: CPU usage: 2.66% user, 11.2% sys, 86.31% idle 
Mon May  5 10:20:18 -10 2025 | GPU:  | CPU: CPU usage: 1.82% user, 8.75% sys, 89.41% idle 
Mon May  5 10:20:28 -10 2025 | GPU:  | CPU: CPU usage: 3.29% user, 9.52% sys, 87.17% idle 
Mon May  5 10:20:39 -10 2025 | GPU:  | CPU: CPU usage: 2.53% user, 8.69% sys, 88.76% idle 
Mon May  5 10:20:49 -10 2025 | GPU:  | CPU: CPU usage: 8.5% user, 12.8% sys, 79.85% idle 
Mon May  5 10:21:00 -10 2025 | GPU:  | CPU: CPU usage: 1.65% user, 9.91% sys, 88.42% idle 
Mon May  5 10:21:11 -10 2025 | GPU:  | CPU: CPU usage: 1.10% user, 9.19% sys, 89.70% idle 
Mon May  5 10:21:21 -10 2025 | GPU:  | CPU: CPU usage: 1.86% user, 8.58% sys, 89.55% idle 
Mon May  5 10:21:32 -10 2025 | GPU:  | CPU: CPU usage: 1.47% user, 8.85% sys, 89.66% idle 
Mon May  5 10:21:42 -10 2025 | GPU:  | CPU: CPU usage: 1.49% user, 8.95% sys, 89.55% idle 
Mon May  5 10:21:53 -10 2025 | GPU:  | CPU: CPU usage: 1.45% user, 8.75% sys, 89.78% idle 
Mon May  5 10:22:03 -10 2025 | GPU:  | CPU: CPU usage: 2.61% user, 8.58% sys, 88.80% idle 
Mon May  5 10:22:14 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 9.19% sys, 88.97% idle 
Mon May  5 10:22:24 -10 2025 | GPU:  | CPU: CPU usage: 1.47% user, 8.85% sys, 89.66% idle 
Mon May  5 10:22:35 -10 2025 | GPU:  | CPU: CPU usage: 2.20% user, 8.45% sys, 89.33% idle 
Mon May  5 10:22:46 -10 2025 | GPU:  | CPU: CPU usage: 2.96% user, 9.25% sys, 87.77% idle 
Mon May  5 10:22:56 -10 2025 | GPU:  | CPU: CPU usage: 4.49% user, 10.86% sys, 84.64% idle 
Mon May  5 10:23:07 -10 2025 | GPU:  | CPU: CPU usage: 1.50% user, 9.2% sys, 89.47% idle 
Mon May  5 10:23:17 -10 2025 | GPU:  | CPU: CPU usage: 1.84% user, 8.85% sys, 89.29% idle 
Mon May  5 10:23:28 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 9.15% sys, 89.1% idle 
Mon May  5 10:23:38 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 8.82% sys, 89.33% idle 
Mon May  5 10:23:49 -10 2025 | GPU:  | CPU: CPU usage: 1.48% user, 9.25% sys, 89.25% idle 
Mon May  5 10:23:59 -10 2025 | GPU:  | CPU: CPU usage: 1.89% user, 9.9% sys, 89.1% idle 
Mon May  5 10:24:10 -10 2025 | GPU:  | CPU: CPU usage: 1.85% user, 8.51% sys, 89.62% idle 
Mon May  5 10:24:21 -10 2025 | GPU:  | CPU: CPU usage: 4.0% user, 9.45% sys, 86.54% idle 
Mon May  5 10:24:31 -10 2025 | GPU:  | CPU: CPU usage: 2.23% user, 9.29% sys, 88.47% idle 
Mon May  5 10:24:42 -10 2025 | GPU:  | CPU: CPU usage: 2.55% user, 14.23% sys, 83.21% idle 
Mon May  5 10:24:52 -10 2025 | GPU:  | CPU: CPU usage: 5.92% user, 11.11% sys, 82.96% idle 
Mon May  5 10:25:03 -10 2025 | GPU:  | CPU: CPU usage: 2.7% user, 8.29% sys, 89.62% idle 
Mon May  5 10:25:13 -10 2025 | GPU:  | CPU: CPU usage: 1.86% user, 8.58% sys, 89.55% idle 
Mon May  5 10:25:24 -10 2025 | GPU:  | CPU: CPU usage: 1.47% user, 8.82% sys, 89.70% idle 
Mon May  5 10:25:35 -10 2025 | GPU:  | CPU: CPU usage: 1.81% user, 9.45% sys, 88.72% idle 
Mon May  5 10:25:45 -10 2025 | GPU:  | CPU: CPU usage: 1.84% user, 8.85% sys, 89.29% idle 
Mon May  5 10:25:56 -10 2025 | GPU:  | CPU: CPU usage: 1.48% user, 8.88% sys, 89.62% idle 
Mon May  5 10:26:06 -10 2025 | GPU:  | CPU: CPU usage: 1.82% user, 9.12% sys, 89.5% idle 
Mon May  5 10:26:17 -10 2025 | GPU:  | CPU: CPU usage: 1.85% user, 8.51% sys, 89.62% idle 
Mon May  5 10:26:27 -10 2025 | GPU:  | CPU: CPU usage: 1.86% user, 8.95% sys, 89.17% idle 
Mon May  5 10:26:38 -10 2025 | GPU:  | CPU: CPU usage: 2.55% user, 9.12% sys, 88.32% idle 
Mon May  5 10:26:48 -10 2025 | GPU:  | CPU: CPU usage: 3.34% user, 9.66% sys, 86.98% idle 
Mon May  5 10:26:59 -10 2025 | GPU:  | CPU: CPU usage: 3.89% user, 9.33% sys, 86.77% idle 
Mon May  5 10:27:09 -10 2025 | GPU:  | CPU: CPU usage: 1.23% user, 9.5% sys, 89.71% idle 
Mon May  5 10:27:20 -10 2025 | GPU:  | CPU: CPU usage: 1.48% user, 8.88% sys, 89.62% idle 
Mon May  5 10:27:31 -10 2025 | GPU:  | CPU: CPU usage: 2.23% user, 9.29% sys, 88.47% idle 
Mon May  5 10:27:41 -10 2025 | GPU:  | CPU: CPU usage: 1.49% user, 8.61% sys, 89.88% idle 
Mon May  5 10:27:51 -10 2025 | GPU:  | CPU: CPU usage: 2.95% user, 8.85% sys, 88.19% idle 
Mon May  5 10:28:01 -10 2025 | GPU:  | CPU: CPU usage: 4.6% user, 10.16% sys, 85.77% idle 
Mon May  5 10:28:12 -10 2025 | GPU:  | CPU: CPU usage: 2.10% user, 9.24% sys, 88.65% idle 
Mon May  5 10:28:22 -10 2025 | GPU:  | CPU: CPU usage: 1.49% user, 8.95% sys, 89.55% idle 
Mon May  5 10:28:33 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 8.82% sys, 89.33% idle 
Mon May  5 10:28:44 -10 2025 | GPU:  | CPU: CPU usage: 1.10% user, 9.22% sys, 89.66% idle 
Mon May  5 10:28:54 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 9.52% sys, 88.64% idle 
Mon May  5 10:29:05 -10 2025 | GPU:  | CPU: CPU usage: 1.82% user, 8.75% sys, 89.41% idle 
Mon May  5 10:29:15 -10 2025 | GPU:  | CPU: CPU usage: 1.54% user, 8.88% sys, 89.57% idle 
Mon May  5 10:29:26 -10 2025 | GPU:  | CPU: CPU usage: 1.48% user, 8.92% sys, 89.59% idle 
Mon May  5 10:29:36 -10 2025 | GPU:  | CPU: CPU usage: 2.22% user, 8.88% sys, 88.88% idle 
Mon May  5 10:29:47 -10 2025 | GPU:  | CPU: CPU usage: 1.84% user, 10.33% sys, 87.82% idle 
Mon May  5 10:29:57 -10 2025 | GPU:  | CPU: CPU usage: 1.48% user, 8.88% sys, 89.62% idle 
Mon May  5 10:30:08 -10 2025 | GPU:  | CPU: CPU usage: 2.19% user, 9.15% sys, 88.64% idle 
Mon May  5 10:30:19 -10 2025 | GPU:  | CPU: CPU usage: 3.64% user, 9.12% sys, 87.22% idle 
Mon May  5 10:30:29 -10 2025 | GPU:  | CPU: CPU usage: 4.8% user, 10.40% sys, 85.50% idle 
Mon May  5 10:30:40 -10 2025 | GPU:  | CPU: CPU usage: 1.67% user, 8.78% sys, 89.53% idle 
Mon May  5 10:30:50 -10 2025 | GPU:  | CPU: CPU usage: 2.27% user, 10.22% sys, 87.50% idle 
Mon May  5 10:31:01 -10 2025 | GPU:  | CPU: CPU usage: 1.84% user, 8.85% sys, 89.29% idle 
Mon May  5 10:31:11 -10 2025 | GPU:  | CPU: CPU usage: 2.56% user, 8.79% sys, 88.64% idle 
Mon May  5 10:31:22 -10 2025 | GPU:  | CPU: CPU usage: 1.84% user, 8.85% sys, 89.29% idle 
Mon May  5 10:31:32 -10 2025 | GPU:  | CPU: CPU usage: 2.21% user, 8.85% sys, 88.92% idle 
Mon May  5 10:31:43 -10 2025 | GPU:  | CPU: CPU usage: 1.9% user, 9.12% sys, 89.78% idle 
Mon May  5 10:31:53 -10 2025 | GPU:  | CPU: CPU usage: 2.58% user, 9.22% sys, 88.19% idle 
Mon May  5 10:32:04 -10 2025 | GPU:  | CPU: CPU usage: 1.47% user, 8.85% sys, 89.66% idle 
Mon May  5 10:32:15 -10 2025 | GPU:  | CPU: CPU usage: 1.48% user, 8.88% sys, 89.62% idle 
Mon May  5 10:32:25 -10 2025 | GPU:  | CPU: CPU usage: 3.29% user, 9.15% sys, 87.54% idle 
Mon May  5 10:32:36 -10 2025 | GPU:  | CPU: CPU usage: 4.47% user, 10.7% sys, 85.44% idle 
Mon May  5 10:32:46 -10 2025 | GPU:  | CPU: CPU usage: 2.52% user, 8.82% sys, 88.65% idle 
Mon May  5 10:32:57 -10 2025 | GPU:  | CPU: CPU usage: 1.66% user, 8.33% sys, 90.0% idle 
Mon May  5 10:33:07 -10 2025 | GPU:  | CPU: CPU usage: 1.87% user, 9.39% sys, 88.72% idle 
Mon May  5 10:33:18 -10 2025 | GPU:  | CPU: CPU usage: 1.50% user, 8.67% sys, 89.81% idle 
Mon May  5 10:33:28 -10 2025 | GPU:  | CPU: CPU usage: 2.55% user, 9.12% sys, 88.32% idle 
Mon May  5 10:33:39 -10 2025 | GPU:  | CPU: CPU usage: 1.47% user, 9.19% sys, 89.33% idle 
Mon May  5 10:33:50 -10 2025 | GPU:  | CPU: CPU usage: 1.48% user, 8.92% sys, 89.59% idle 
Mon May  5 10:34:00 -10 2025 | GPU:  | CPU: CPU usage: 1.82% user, 8.75% sys, 89.41% idle 
Mon May  5 10:34:11 -10 2025 | GPU:  | CPU: CPU usage: 1.11% user, 9.25% sys, 89.62% idle 
Mon May  5 10:34:21 -10 2025 | GPU:  | CPU: CPU usage: 2.18% user, 9.48% sys, 88.32% idle 
Mon May  5 10:34:32 -10 2025 | GPU:  | CPU: CPU usage: 2.22% user, 9.62% sys, 88.14% idle 
Mon May  5 10:34:42 -10 2025 | GPU:  | CPU: CPU usage: 2.59% user, 8.88% sys, 88.51% idle 
Mon May  5 10:34:53 -10 2025 | GPU:  | CPU: CPU usage: 4.46% user, 10.40% sys, 85.13% idle 
Mon May  5 10:35:03 -10 2025 | GPU:  | CPU: CPU usage: 2.6% user, 8.67% sys, 89.25% idle 
Mon May  5 10:35:14 -10 2025 | GPU:  | CPU: CPU usage: 1.85% user, 8.51% sys, 89.62% idle 
Mon May  5 10:35:25 -10 2025 | GPU:  | CPU: CPU usage: 1.48% user, 8.55% sys, 89.96% idle 
Mon May  5 10:35:35 -10 2025 | GPU:  | CPU: CPU usage: 1.47% user, 8.82% sys, 89.70% idle 
Mon May  5 10:35:46 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 8.79% sys, 89.37% idle 
Mon May  5 10:35:56 -10 2025 | GPU:  | CPU: CPU usage: 1.45% user, 9.12% sys, 89.41% idle 
Mon May  5 10:36:07 -10 2025 | GPU:  | CPU: CPU usage: 1.10% user, 9.19% sys, 89.70% idle 
Mon May  5 10:36:17 -10 2025 | GPU:  | CPU: CPU usage: 1.49% user, 9.36% sys, 89.13% idle 
Mon May  5 10:36:28 -10 2025 | GPU:  | CPU: CPU usage: 1.45% user, 9.48% sys, 89.5% idle 
Mon May  5 10:36:38 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 9.89% sys, 88.27% idle 
Mon May  5 10:36:49 -10 2025 | GPU:  | CPU: CPU usage: 2.51% user, 8.99% sys, 88.48% idle 
Mon May  5 10:37:00 -10 2025 | GPU:  | CPU: CPU usage: 3.1% user, 9.43% sys, 87.54% idle 
Mon May  5 10:37:10 -10 2025 | GPU:  | CPU: CPU usage: 2.92% user, 9.20% sys, 87.86% idle 
Mon May  5 10:37:21 -10 2025 | GPU:  | CPU: CPU usage: 1.62% user, 8.94% sys, 89.43% idle 
Mon May  5 10:37:31 -10 2025 | GPU:  | CPU: CPU usage: 1.48% user, 8.51% sys, 90.0% idle 
Mon May  5 10:37:42 -10 2025 | GPU:  | CPU: CPU usage: 1.48% user, 8.51% sys, 90.0% idle 
Mon May  5 10:37:52 -10 2025 | GPU:  | CPU: CPU usage: 2.20% user, 8.82% sys, 88.97% idle 
Mon May  5 10:38:03 -10 2025 | GPU:  | CPU: CPU usage: 3.0% user, 9.2% sys, 87.96% idle 
Mon May  5 10:38:13 -10 2025 | GPU:  | CPU: CPU usage: 2.88% user, 9.38% sys, 87.72% idle 
Mon May  5 10:38:24 -10 2025 | GPU:  | CPU: CPU usage: 1.12% user, 8.61% sys, 90.26% idle 
Mon May  5 10:38:35 -10 2025 | GPU:  | CPU: CPU usage: 2.54% user, 9.9% sys, 88.36% idle 
Mon May  5 10:38:45 -10 2025 | GPU:  | CPU: CPU usage: 4.4% user, 9.19% sys, 86.76% idle 
Mon May  5 10:38:56 -10 2025 | GPU:  | CPU: CPU usage: 2.52% user, 8.82% sys, 88.65% idle 
Mon May  5 10:39:06 -10 2025 | GPU:  | CPU: CPU usage: 1.62% user, 8.94% sys, 89.43% idle 
Mon May  5 10:39:17 -10 2025 | GPU:  | CPU: CPU usage: 1.85% user, 8.55% sys, 89.59% idle 
Mon May  5 10:39:27 -10 2025 | GPU:  | CPU: CPU usage: 2.26% user, 8.67% sys, 89.5% idle 
Mon May  5 10:39:38 -10 2025 | GPU:  | CPU: CPU usage: 1.45% user, 9.12% sys, 89.41% idle 
Mon May  5 10:39:48 -10 2025 | GPU:  | CPU: CPU usage: 2.57% user, 9.19% sys, 88.23% idle 
Mon May  5 10:39:59 -10 2025 | GPU:  | CPU: CPU usage: 1.12% user, 8.61% sys, 90.26% idle 
Mon May  5 10:40:09 -10 2025 | GPU:  | CPU: CPU usage: 1.46% user, 8.79% sys, 89.74% idle 
Mon May  5 10:40:20 -10 2025 | GPU:  | CPU: CPU usage: 1.47% user, 8.85% sys, 89.66% idle 
Mon May  5 10:40:31 -10 2025 | GPU:  | CPU: CPU usage: 2.17% user, 8.33% sys, 89.49% idle 
Mon May  5 10:40:41 -10 2025 | GPU:  | CPU: CPU usage: 1.12% user, 8.98% sys, 89.88% idle 
Mon May  5 10:40:52 -10 2025 | GPU:  | CPU: CPU usage: 2.53% user, 9.78% sys, 87.68% idle 
Mon May  5 10:41:02 -10 2025 | GPU:  | CPU: CPU usage: 3.34% user, 9.66% sys, 86.98% idle 
Mon May  5 10:41:13 -10 2025 | GPU:  | CPU: CPU usage: 1.65% user, 9.50% sys, 88.84% idle 
Mon May  5 10:41:23 -10 2025 | GPU:  | CPU: CPU usage: 1.85% user, 9.29% sys, 88.84% idle 
Mon May  5 10:41:34 -10 2025 | GPU:  | CPU: CPU usage: 8.23% user, 8.62% sys, 83.13% idle 
Mon May  5 10:41:44 -10 2025 | GPU:  | CPU: CPU usage: 2.50% user, 9.28% sys, 88.21% idle 
Mon May  5 10:41:55 -10 2025 | GPU:  | CPU: CPU usage: 1.84% user, 9.59% sys, 88.56% idle 
Mon May  5 10:42:06 -10 2025 | GPU:  | CPU: CPU usage: 1.11% user, 8.92% sys, 89.96% idle 
Mon May  5 10:42:16 -10 2025 | GPU:  | CPU: CPU usage: 2.23% user, 8.92% sys, 88.84% idle 
Mon May  5 10:42:27 -10 2025 | GPU:  | CPU: CPU usage: 1.49% user, 8.98% sys, 89.51% idle 
Mon May  5 10:42:37 -10 2025 | GPU:  | CPU: CPU usage: 1.81% user, 8.72% sys, 89.45% idle 
Mon May  5 10:42:48 -10 2025 | GPU:  | CPU: CPU usage: 1.45% user, 9.12% sys, 89.41% idle 
Mon May  5 10:42:58 -10 2025 | GPU:  | CPU: CPU usage: 2.19% user, 8.79% sys, 89.1% idle 
Mon May  5 10:43:09 -10 2025 | GPU:  | CPU: CPU usage: 3.0% user, 9.2% sys, 87.96% idle 
Mon May  5 10:43:19 -10 2025 | GPU:  | CPU: CPU usage: 1.94% user, 8.94% sys, 89.10% idle 
Mon May  5 10:43:30 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 8.79% sys, 89.37% idle 
Mon May  5 10:43:41 -10 2025 | GPU:  | CPU: CPU usage: 7.11% user, 9.25% sys, 83.62% idle 
Mon May  5 10:43:51 -10 2025 | GPU:  | CPU: CPU usage: 1.47% user, 8.45% sys, 90.7% idle 
Mon May  5 10:44:02 -10 2025 | GPU:  | CPU: CPU usage: 1.47% user, 9.59% sys, 88.92% idle 
Mon May  5 10:44:12 -10 2025 | GPU:  | CPU: CPU usage: 2.21% user, 8.85% sys, 88.92% idle 
Mon May  5 10:44:23 -10 2025 | GPU:  | CPU: CPU usage: 1.82% user, 8.75% sys, 89.41% idle 
Mon May  5 10:44:33 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 9.52% sys, 88.64% idle 
Mon May  5 10:44:44 -10 2025 | GPU:  | CPU: CPU usage: 1.48% user, 8.55% sys, 89.96% idle 
Mon May  5 10:44:55 -10 2025 | GPU:  | CPU: CPU usage: 2.90% user, 9.9% sys, 88.0% idle 
Mon May  5 10:45:05 -10 2025 | GPU:  | CPU: CPU usage: 3.73% user, 8.95% sys, 87.31% idle 
Mon May  5 10:45:16 -10 2025 | GPU:  | CPU: CPU usage: 2.29% user, 8.42% sys, 89.27% idle 
Mon May  5 10:45:26 -10 2025 | GPU:  | CPU: CPU usage: 1.47% user, 8.82% sys, 89.70% idle 
Mon May  5 10:45:37 -10 2025 | GPU:  | CPU: CPU usage: 1.45% user, 9.12% sys, 89.41% idle 
Mon May  5 10:45:47 -10 2025 | GPU:  | CPU: CPU usage: 3.51% user, 8.59% sys, 87.89% idle 
Mon May  5 10:45:58 -10 2025 | GPU:  | CPU: CPU usage: 1.47% user, 8.85% sys, 89.66% idle 
Mon May  5 10:46:08 -10 2025 | GPU:  | CPU: CPU usage: 1.81% user, 8.69% sys, 89.49% idle 
Mon May  5 10:46:19 -10 2025 | GPU:  | CPU: CPU usage: 1.47% user, 9.22% sys, 89.29% idle 
Mon May  5 10:46:30 -10 2025 | GPU:  | CPU: CPU usage: 1.48% user, 9.29% sys, 89.21% idle 
Mon May  5 10:46:40 -10 2025 | GPU:  | CPU: CPU usage: 1.82% user, 9.12% sys, 89.5% idle 
Mon May  5 10:46:51 -10 2025 | GPU:  | CPU: CPU usage: 1.83% user, 8.79% sys, 89.37% idle 
